frame_index,timestamp_ms,left_knee_2d,right_knee_2d,left_hip_2d,right_hip_2d,left_knee_3d,right_knee_3d,left_hip_3d,right_hip_3d,left_knee_2d_smoothed,right_knee_2d_smoothed
1040,17341,163.26909489157134,179.7390096311745,169.8503084181036,179.6524082269667,164.01622186025511,173.83014638331974,167.9520391749037,161.1764921677645,162.78245851460375,178.59904802545535
1041,17358,164.55277937413686,178.83031340074982,171.07055981172385,179.33385003586,165.5875798581951,173.93303564966345,169.42209554060113,161.2910346058122,163.20893481540742,178.93307073730813
1042,17374,164.16964368182175,176.824923187283,172.6678117561052,178.33147214188762,165.72207258319605,173.34769840024427,170.78592268880854,162.12317474221695,163.46427185248834,178.52114450864843
1043,17391,164.34455032914204,175.27205986722558,174.64033765854558,176.86884390384196,165.8912002048647,172.8261170446554,172.0628277293337,162.62526509904464,163.8700176132498,177.86941836422147
1044,17408,165.03200626166267,172.98489403725827,176.61340825825187,175.26184317583846,165.38942222222516,172.46048622249668,173.43699668882704,162.59922124513068,164.27361490766694,176.73024002473826
1045,17424,166.70640559641282,170.8982378732716,177.6553061653455,172.82488474518652,165.62465864219018,171.5270377701083,173.53562259025713,161.00520827358653,164.96107704863525,174.96208567315767
1046,17441,167.93689961215094,169.09437214212517,178.85125516965667,171.04886151700586,165.41964302254476,171.1180195280235,173.6291722931271,160.3768963176701,165.63790109623807,173.01489742143272
1047,17458,167.98020576167048,166.40969960159305,178.9678438627591,169.82748596865403,166.03510037789178,171.16633722837878,173.19777993217465,160.0495249359381,166.4000135122078,170.93185270429473
1048,17474,169.33965020425777,165.27828624024352,177.74471477302566,168.88364861029697,166.78540697029882,171.0382171200893,171.97473027285477,159.2677991808433,167.39903348723095,168.93309797889833
1049,17491,170.04783940734035,163.84058378861863,177.1988604404939,166.79176477703675,167.17388881594457,171.59435115300772,171.67048200527114,159.13790858983762,168.4022001163665,167.10423592917041
1050,17508,170.96975199381717,163.52798275158068,175.32703727948467,166.10795116796794,166.61701501131878,171.69272259081256,170.6142803295348,159.45151633603433,169.25486939584735,165.63018490483222
1051,17524,171.82823127722432,161.03915585995185,173.93430784810064,165.0046823403272,165.73065024193494,170.75883289482908,169.1286641032219,159.89489903449754,170.03313572886202,164.01914164839755
1052,17541,172.67612153090417,158.76861998148397,173.05997665417078,163.33746610691378,164.88317143686666,169.80199721370857,167.98413634706318,159.33530177220678,170.97231888270875,162.49092572437573
1053,17558,173.48265283856895,156.3331275096062,172.67122425457418,162.7669547927605,164.434160973567,169.45769103260304,167.15003808902813,158.19695963959813,171.800919409571,160.70189397824825
1054,17574,173.73871659882482,156.8258844436448,173.26469240387345,163.2050525173099,164.784796814561,169.4863314075712,167.64711527526717,158.5909520842984,172.5390948478679,159.29895410925351
1055,17591,174.42221174070647,159.80876140578937,173.6023533405551,164.33949101509063,164.92547643880758,169.24489470092897,168.00236892920285,158.61061582243346,173.22958679724576,158.55510984009524
1056,17608,174.3708939737925,161.34966393018766,172.51623043404638,163.97624727013175,164.70057719459342,169.60177491933078,166.84926547037693,158.71371431435546,173.73811933655935,158.6172114541424
1057,17624,174.1894102157448,163.25981204339473,172.19478916554982,164.9034752925544,164.31201289188493,170.28673783987395,166.01091684496313,158.92487273077955,174.04077707352752,159.51544986652456
1058,17641,173.96663991656845,170.12781444368093,171.95254265740132,167.31956675446983,163.95118324275808,170.8477150800941,165.19868263521792,159.18276042693662,174.13757448912742,162.27438725333948
1059,17658,174.09855883844222,176.96546518330794,171.0105961839685,169.90796939537054,163.81391078324592,171.69306184881478,164.58512404249564,159.35250058180657,174.2095429370509,166.30230340127213
1060,17674,173.94356797627387,179.84715973232755,170.9248418826463,171.01795983886538,163.52445054971415,172.0660248953868,163.7159806768267,158.91857821795668,174.11381418416437,170.30998306657978
1061,17691,173.62535656995368,179.32179379809946,170.6472637003162,170.5332504150576,163.1269615177168,172.00435096848298,163.11651624180797,158.91265485375416,173.96470670339664,173.90440904016214
1062,17708,173.30905573863345,177.42949658748051,169.95661755097277,171.71663779497393,162.85440001679112,172.05243735993398,162.80533266194254,158.72885631732706,173.78863580797434,176.73834594897932
1063,17724,171.27171270397648,173.68054679534737,168.3754298617017,172.90644044446339,162.21406438597427,172.57656515874504,161.80286252275312,158.62998637241603,173.24965036545595,177.44889241931259
1064,17741,169.41417840066708,175.07059153021038,166.49704887406773,172.8054772740086,162.4377112434843,172.22718602053433,161.6572137892302,158.66220351777005,172.31277427790093,177.06991768869307
1065,17758,168.42103954534005,175.7214774175419,166.08716509596997,172.33651070774795,162.42463973110767,172.4135076555848,161.5307274145928,158.22819649424773,171.20826859171413,176.24478122573595
1066,17774,165.3509638238333,176.39607625746723,164.1580349513965,172.268624540339,161.64220086491744,171.8835920667357,160.25838947976004,158.37087821882338,169.5533900424901,175.65963771760948
1067,17791,164.32634733826922,176.30292085286493,163.52020645369302,172.4296690883003,161.2984101615263,171.75541603044454,160.2032809541779,158.54383957152152,167.7568483624172,175.43432257068633
1068,17808,163.37295968438806,176.96715017400166,163.08430747700694,172.21820221233475,160.46871780854298,171.3707328624084,159.61563052967247,158.77968571609264,166.17709775849954,176.09164324641722
1069,17824,163.65078915370782,177.45510215479155,163.4510838561752,172.1493091429813,160.91776094824436,171.3766325229796,159.9363557866431,158.97784213861158,165.0244199091077,176.56854537133347
1070,17841,163.89216339616735,177.76085270776446,162.96441684083032,171.9955513745675,160.7681875003896,171.2433645104337,159.89927036665293,159.09292036130327,164.11864467927313,176.97642042937795
1071,17858,163.99627418827234,177.48690956591057,162.92232060306515,172.05095752217844,160.94492428540278,171.18367562184432,158.92309623135435,158.97245255066426,163.84770675216095,177.19458709106664
1072,17874,163.95876549947167,177.83994050193002,162.75219294422334,171.1198706098043,160.88918727062034,171.1535665207266,158.47461957517524,158.76132546435812,163.77419038440144,177.50199102087964
1073,17891,163.5181474560017,177.49416612358212,161.42276269426105,171.57823397485146,160.39993160605547,171.07427856879607,158.14734807710437,158.72517404232025,163.8032279387242,177.60739421079575
1074,17908,162.9280222236593,177.7344157669722,161.10200092825002,171.4306998094922,160.0900674857997,170.94475097593642,157.59697801977407,158.31787687743432,163.65867455271444,177.66325693323188
1075,17924,162.8814517111837,176.52017692904425,161.10577389880044,171.4887041483242,160.2460306746497,170.94519375884371,157.6214319299276,158.17242043651808,163.45653221571774,177.41512177748785
1076,17941,162.82298719435082,176.94476985721855,160.4865871702931,171.0000574374969,160.27016694312917,170.25317617123747,157.30277523628519,158.9535752649439,163.22187481693345,177.30669383574946
1077,17958,162.75813215723088,177.29625971260083,160.24878037532847,170.84631459556115,160.17664348503604,169.87216184536925,157.20685014823533,158.6558166806121,162.98174814848528,177.1979576778836
1078,17974,162.62155979760004,177.26916799992472,159.79750223252148,170.58039131747879,160.3501110840879,169.76655881530206,157.0194375525686,158.98738994150753,162.80243061680497,177.15295805315213
1079,17991,161.94533090554094,177.69135442618068,158.87349523439326,170.6988976115531,160.34806851392486,168.97309743719387,156.97242898229925,158.2491299246967,162.60589235318128,177.14434578499382
1080,18008,161.52044865181318,177.66604333236805,158.72093445394387,170.4862629141035,160.31905061441398,169.0813514067459,157.05575006842258,158.26614978933338,162.33369174130718,177.37351906565857
1081,18024,161.37581784750324,177.88777016900747,158.5507104050615,170.18873084271328,160.32210751191414,168.95828990548185,157.20473674691664,158.82372803380304,162.04425787193765,177.56211912801638
1082,18041,161.34439990034926,177.94878659043508,158.58258885995102,169.84583688271974,160.3288664085504,169.05004548148523,157.18916282229867,158.82793817953714,161.76151142056133,177.6926245035832
1083,18058,161.13478793686443,177.96931215298767,158.34254636669914,169.6249923362926,160.36201608097747,169.08841423808778,157.0786767076655,159.11248525126848,161.46415704841422,177.83265333419575
1084,18075,160.97646651694868,178.02899906504103,158.26453935477818,169.50640535979042,160.38659868859304,169.03804781904165,157.07668297638958,159.28415415641527,161.27038417069576,177.90018226196784
1085,18091,161.08031658503035,177.37545756640765,158.43728819555682,169.97467301616132,160.4389591647413,169.4761482671179,157.14891593195244,159.50016076537264,161.1823577573392,177.84206510877578
1086,18108,161.21468111951305,176.6698957072573,158.77943863852096,169.92648517837068,159.8729279628642,169.6915438191037,157.3048222178663,159.0869757226961,161.15013041174115,177.59849021642574
1087,18125,161.475028080834,176.32566525364373,159.071596551198,169.9544640454355,159.58993112862618,169.92304248942054,157.47168368761567,159.12149331172589,161.17625604783808,177.27386594906747
1088,18141,162.06722275960703,175.27146423253697,160.1157463113288,171.01509314833723,159.8183601081088,170.27807153826197,157.74685585229864,159.28844161700866,161.3627430123866,176.7342963649773
1089,18158,162.1549669797178,174.394019154353,160.55213485837825,171.55223442689478,159.82429255320582,170.32227947631807,157.95099001700447,158.98455120596665,161.59844310494046,176.00730038283976
1090,18175,162.28968972913475,174.2952976792671,160.81315146458246,171.56862382505582,159.85591707600724,170.3868419838687,157.74821962451156,159.07664305521445,161.8403177337613,175.3912684054116
1091,18191,162.51025821227807,174.08509332058821,161.297389892295,171.7043746460176,159.80381519423855,170.7000353853255,157.78658539111237,159.09169383180736,162.09943315231436,174.87430792807783
1092,18208,162.87842071444044,173.8948739726036,162.05417911551055,171.99236358817896,159.90434340155272,171.14121601194418,158.0914803648102,159.2008124898996,162.3801116790356,174.38814967186977
1093,18225,162.5956798377715,173.8741378525529,162.28740304472439,172.31552769278468,159.9601024720515,171.2945896779161,158.3109068489425,159.04735426178343,162.4858030946685,174.10868439587293
1094,18241,161.83217750668945,174.00431521828676,161.98867612063293,172.17116313535664,159.9094731758504,171.149478511715,158.66141031858646,159.53538821707818,162.42124520006286,174.03074360865972
1095,18258,160.3352227697366,176.85646279490487,161.24395127225932,170.99489300454468,159.27838919585986,170.65856421544385,158.41588580514548,159.40446491911757,162.0303518081832,174.54297663178727
1096,18275,159.45283465335484,177.9645747441961,160.79402733705163,170.36579020785288,159.23296383617904,170.20296501032075,158.75257336013848,159.65682201344208,161.41886709639857,175.31887291650887
1097,18291,157.91248984449714,178.54685007195843,159.8619166929861,168.44582370062972,158.57333598832048,169.37643864258203,158.26407867016476,159.52676359175322,160.42568092240992,176.24926813637984
1098,18308,155.06393630610555,174.37567613468866,158.22684881108154,166.26603857745917,158.349966547711,168.8820492439367,158.07678500621967,159.4324708284843,158.91933221607673,176.34957579280697
1099,18325,152.2205508770365,168.83194422120988,156.36663146265474,163.4734240356602,157.43999772141981,167.76724651852166,157.60383410612218,159.37989929115636,156.9970068901461,175.3151015933916
1100,18341,147.84116918012907,161.7194649294138,153.56944242170724,159.71060309072993,156.52066462931222,166.11940993215515,157.02400277988275,159.22896718117966,154.4981961722246,172.28770202029335
1101,18358,143.40805524459927,159.04031972684427,150.25024861559118,159.005023608864,154.92785972342065,164.64348821864738,156.41919736524608,158.9837839247806,151.28924029047351,168.502851016823
1102,18375,139.17674863629634,154.1797081709932,147.55327714122416,157.0024680957768,153.00379462188656,162.7702135508136,155.43893034640044,158.55520113601156,147.54209204883335,163.62942263662995
1103,18391,135.74432521419428,150.85132194916514,144.41030108601655,155.22679700579548,151.85791986195733,161.1592012826274,154.84757127932332,158.0667151733315,143.67816983045108,158.92455179952526
1104,18408,131.8885631965049,149.06869205306984,140.9466000832317,154.33064212377977,149.0963973939622,157.83192839685898,153.44125060834344,156.1303870231049,139.6117722943448,154.97190136589725
1105,18425,128.0896674576262,144.57565122864935,137.87709171701152,151.59593214146284,147.12045121664644,153.34365973087063,151.57073826553838,153.98413670067748,135.6614719498442,151.54313862574435
1106,18441,125.40421079421925,139.76248263493997,135.83721221613797,148.49619368797184,145.91545883301933,147.90244367874226,150.5206085481935,151.8434278830076,132.0607030597682,147.6875712073635
1107,18458,122.81521824635085,134.62642991629258,133.6834262524195,144.3499436205501,144.84446008621305,144.44958398684736,149.301513382605,148.77434112310692,128.78839698177907,143.77691555642338
1108,18475,118.91177557529326,129.54364340981434,129.82901590404066,138.26279769611054,142.13967245713548,143.40494774422606,147.41416222459418,145.59204383432467,125.4218870539989,139.5153798485532
1109,18491,114.00829538884587,123.17695763397752,124.33327677249649,131.4914993382057,137.34666889619507,135.65347502981197,142.64972946791065,139.91528072422037,121.8458334924671,134.33703296473476
1110,18508,109.89834432005279,121.16169498517654,119.02217979899989,126.89631294322946,136.43216697528473,134.57335359236492,140.1863748450054,137.1823921278928,118.20756886495239,129.6542417160402
1111,18525,104.07092193417962,113.5678967084023,112.83721227339274,119.88563536240517,132.3459650467722,129.23477806798613,135.92211929372672,133.9737625812656,113.94091109294448,124.41532453073266
1112,18541,100.76326825377372,110.1239659132633,107.77766730656262,115.14976055948301,128.82592237846916,124.98019628452143,132.71255906351448,131.50016120716927,109.53052109442906,119.5148317301268
1113,18558,98.75386975812538,104.14387382744,104.41225198223293,109.95671865813252,127.89094375790107,121.13359120970496,131.01798494287803,129.30727701497668,105.49893993099548,114.43487781365192
1114,18575,94.92449315191485,99.78746589837915,100.69969148416416,105.84977843704881,124.60411401199691,116.27119849261307,127.44787413043807,126.4775486739565,101.68217948360927,109.75697946653227
1115,18591,91.52517894607207,97.5246448320187,96.44306337449808,101.55188729412956,125.16406372589623,113.88184672583202,126.11884801253099,123.62191377641368,98.00754640881311,105.0295694359007
1116,18608,87.79412105121497,92.20689212141514,92.02763285341531,96.58184032663009,123.64399344463583,110.01985673786407,124.25258872007993,121.46720256604455,94.75218623222018,100.75736851850326
1117,18625,85.20998116370976,91.65350123865394,89.9846505657309,94.36275240866296,123.06750706049219,110.8086953274272,123.94675151876865,120.9614152977945,91.6415288142074,97.06327558358139
1118,18641,82.92876182093897,90.42562079462998,88.37374634592139,92.26626807859931,122.69976714320913,109.72391256922099,123.03934848872444,119.22545439620211,88.47650722677012,94.31962497701937
1119,18658,79.93424183832583,87.84943273133497,86.17701836687495,89.48006568441251,121.43924412499223,107.63901537578147,122.31109662457365,117.10315219027355,85.47845696405231,91.93201834361055
1120,18675,76.79227220755985,84.99329564676476,83.6298590481472,87.28163784914345,118.25507304283492,106.48451019143504,120.89204432932914,116.53363930007603,82.53187561634988,89.42574850655976
1121,18691,74.2227315208461,85.020106126712,81.48895122927748,86.2749109572347,115.91753011666165,106.64351376377228,119.6181644019521,115.15988270375432,79.81759771027609,87.98839130761912
1122,18708,71.47418201505879,81.35422024840125,79.5201734457657,83.2029821076662,109.39869849457827,102.84922860883661,116.18508156928752,111.49991366539625,77.0704378805459,85.92853510956859
1123,18725,69.31931158017322,79.97531730551326,77.9466926558929,81.3124268705001,105.99138012707697,101.55616143900227,114.19338341304527,109.54753429302035,74.34854783239275,83.83847441174525
1124,18741,68.27222864052054,78.06969174483326,77.23027667595166,78.99585238313978,103.8571934232097,101.94017342961621,112.63037542080274,108.36157716866254,72.0161451928317,81.88252621444491
1125,18758,66.87347073698385,76.7851603933648,76.07330018174869,77.73162241361645,102.84572131300561,101.92964864807591,111.15574334502045,106.9406421085383,70.0323848987165,80.24089916376492
1126,18775,66.19985974815448,75.71679242405459,75.7768453612026,76.90074998736885,101.49421021477055,101.08954312724293,110.76963846757421,106.05707933831827,68.42781054417819,78.38023642323344
1127,18792,64.76924579345062,72.56644859084493,74.78414359046792,74.21627836126191,98.83025283058363,98.87084149231961,109.06977047357931,104.20169027537176,67.08682329985655,76.62268209172217
1128,18808,63.913195227731784,70.99642601806919,74.1723307356541,73.21578038670738,96.5763232711818,97.29130281178277,107.61883350397135,103.08065462052153,66.00560002936825,74.82690383423335
1129,18825,63.61379813995826,70.96160372404418,73.85960732809512,72.24104337605291,96.77154188207139,98.51792652916303,107.22255611985692,103.05543389905966,65.0739139292558,73.40528623007553
1130,18842,63.44003449562462,70.60515681830496,74.01022983378118,72.24532287379103,97.64432299848436,99.04969983620053,107.78614488844916,103.62358777569003,64.38722668098396,72.16928551506358
1131,18858,62.97741314425085,70.29442346585535,73.84090775172102,71.91953344375352,95.50274341509558,98.54588936262502,107.32281093902397,103.53159238626549,63.74273736020323,71.08481172342371
1132,18875,63.08534236083978,70.46811549372575,74.20533276976515,72.01526241820962,95.79080857650094,98.65381350131891,107.85573814849073,103.60270616305971,63.405956673681054,70.66514510399989
1133,18892,63.224590376949614,70.36470547450607,74.41255119506725,72.23702042000718,95.79964724418828,99.45306696584404,108.06637774675877,104.136691798682,63.268235703524624,70.53880099528726
1134,18908,63.56653604223598,69.23663580119003,74.97458830947642,71.91810676066363,96.76707976592947,99.09203712796936,108.30662430882755,104.16158479323428,63.258783283980165,70.19380741071643
1135,18925,63.81755714652531,69.84118549304583,75.22368405298862,72.97839697789327,96.8304289716245,98.74268951375453,108.24959044360847,104.03184105036463,63.33428781416031,70.0410131456646
1136,18942,64.31528954715246,70.62400278975804,75.7461297863887,73.67840999809836,97.71939914856297,99.32760010991734,108.54293826808372,104.57577682226103,63.60186309474064,70.10692901044516
1137,18958,64.78861794409225,71.7992083529322,76.20710135531567,74.33491556684149,98.63519253901968,99.80038910995329,109.00412879553737,104.90438091894846,63.94251821139112,70.37314758228642
1138,18975,65.0432202705438,72.27356305338104,76.99090847546677,75.3571514458303,98.8342465101666,100.05320644800831,109.62830510890888,105.43047150885658,64.30624419010996,70.75491909806144
1139,18992,65.63881535668864,72.41131352704707,77.88520728972311,76.5459937948915,102.05634943594859,99.46985307511848,111.9223587046976,106.46915946021488,64.7207000530005,71.38985464323284
1140,19008,67.14935561833758,73.89668005672365,79.84537602185614,79.04738299181497,106.70667999033998,101.07041787304942,114.98252750459159,109.2520325296161,65.38705974736294,72.2009535559684
1141,19025,69.26232313329625,75.05370986162205,82.23057182307812,81.05938177940135,109.54920215326237,101.32864189953459,116.87135885792782,110.31790779833314,66.3764664645917,73.0868949703412
1142,19042,72.11631398404215,76.42301888682572,85.15660587378733,82.54405346443302,112.994025970287,102.60512854996027,119.35486474780349,112.05694804928483,67.84200567258168,74.0116570771199
1143,19058,75.19079325678557,79.02085263806282,87.85302561293223,84.47870588533816,115.41948650648814,103.57120723333941,120.58717576332452,113.25213929609866,69.87152026983004,75.36111499405627
1144,19075,78.8291070452074,82.53532049976295,90.85623147378263,87.71341271064392,119.31853028003768,106.23700056088056,122.51447793534666,116.10072455460639,72.50957860753378,77.38591638859944
1145,19092,82.56105508207655,86.104878408524,94.10186785886617,91.02089026667903,122.7295025071034,110.7874665228668,125.00604548934355,119.47803231725058,75.59191850028158,79.8275560589595
1146,19108,86.40094365482136,88.86904081811821,97.56727983566614,94.53484226933276,123.72433717513896,112.3928603446318,126.83526067811414,121.8092580405377,79.01964260458661,82.59062225025875
1147,19125,89.85702819556901,91.8369090180625,101.00418359991116,99.04320681716106,124.29191352017878,113.87818901701863,129.007663694113,124.53577722267723,82.56778544689197,85.6734002765061
1148,19142,93.2325616410996,95.34609834499925,104.81261640023055,103.86881612136513,125.38249522167297,119.17238196500695,131.01817778751627,129.33794248975852,86.17613912375478,88.93844941789338
1149,19158,96.23409822394207,99.50643938918753,108.8089567385016,110.49797522089338,129.42770788625756,125.19494525275272,134.84053002676166,134.23569828915743,89.65713735950172,92.33267319577828
1150,19175,103.05818903780595,109.05321396337068,115.49138428778795,117.48303595803827,136.56667291611416,133.11794197735338,142.0219538391792,138.89533230500294,93.7565641506476,96.92234030674763
1151,19192,106.86780228481362,116.32348304562844,120.4033463757496,123.4036717430899,139.00203553049448,136.90436965913642,145.2154452843365,141.70318723805397,97.84993587664606,102.4132287522497
1152,19208,112.09560240517395,122.28326668539886,125.82568779570504,129.71707727464997,141.93703821132922,139.63382847269312,149.0275460141053,143.65720908840382,102.29765071856704,108.50250028571695
1153,19225,116.75062674618894,129.83760438585927,131.70059933569016,136.4555111679818,145.41925923287755,146.53649728309438,152.64891206427006,148.809113974393,107.0012637395849,115.40080149388896
1154,19242,120.60680561075931,134.49425545318417,135.86725877447472,141.9033907520858,147.685414376906,149.86722993095978,155.29696131032523,150.8147896880896,111.87580521694835,122.39836470668828
1155,19258,125.17400872355422,137.4518529758428,139.6146216880793,145.81274234256676,150.89812373678848,154.6115666776794,158.07471315611082,153.1763866231458,116.29896915409799,128.07809250918268
1156,19275,130.40978870333285,139.78271795106312,143.70987338659313,148.32038009475792,153.56072711225698,158.34751145944372,160.80306148910523,154.2730241987251,121.00736643780185,132.76993949026965
1157,19292,135.8770695682136,143.293354258236,147.34888659769402,150.49974870327813,155.61042129704202,161.30888928988156,162.5350389346011,155.3271766911726,125.76365987040978,136.97195700483707
1158,19308,140.90635967804738,151.84188348455976,151.41368130095663,156.33529356960833,159.26893706830424,166.01777599839687,165.08453399802613,156.4588431335366,130.59480645678147,141.37281282457715
1159,19325,146.594897829733,161.26540138672235,156.1508595447345,161.53685936271833,161.7612567032398,168.35918513577687,167.82847418766085,157.13157051779518,135.7924249005762,146.72704201128482
1160,19342,150.17797190006374,170.00872523802224,160.45712765299822,166.16436750271123,161.95372735376952,170.38058679372094,169.02068325843146,158.74291791527597,140.7932175358781,153.2384164637207
1161,19358,155.09796583513173,177.8933861952012,164.37570037002178,170.7396296266571,163.38305162666066,171.86603011404878,170.50262119604804,158.4644668983765,145.7308529622379,160.8605501125483
1162,19375,158.45436021554602,177.33257013760658,166.7832372573273,174.26900673851748,163.92962405388332,172.75143208306582,170.68019294722805,157.71763990749,150.24631109170437,167.66839328842244
1163,19392,162.508084568583,173.96502069746404,170.1800492132672,176.97272349939334,165.20087397210352,172.50421948704576,172.05394534253804,157.39024284653055,154.5666560698115,172.09302073100326
1164,19408,166.2921713307757,173.81920236636225,172.3770103477866,178.09130808657738,166.1145598764065,173.09005397029424,172.2838125345525,157.10661221214343,158.50611077002003,174.60378092693128
1165,19425,169.33108620055177,174.02497701440996,175.1109747877256,178.54163962485677,167.80097380855776,172.82329700577125,173.17443843446455,156.891862064257,162.33673363011764,175.4070312822088
1166,19442,168.56927008875647,174.39899393989802,175.36261789274053,179.5840123287869,167.21634246133672,172.86009575612445,172.88303671780494,156.9841359811548,165.0309944808426,174.70815283114817
1167,19458,170.22676140456068,175.2968545172783,176.34370860364055,179.88513448590695,166.93554925672785,173.18588552406123,172.58054840828544,157.09633318072977,167.38547471864553,174.3010097070825
1168,19475,171.71068843129746,173.45803820916476,178.07791620667734,178.30493358585977,167.07284087261138,173.96290491636898,172.93478740215397,156.74305975616707,169.2259954911884,174.19961320942264
1169,19492,172.9090682647493,174.888592941059,178.72745402585025,178.5126864382684,167.16782621820778,174.02238220319276,173.5024524695809,157.00783113672549,170.5493748779831,174.413491324362
1170,19509,175.4374036740713,174.7862483710842,179.9750479640815,177.88848348785817,167.9456224980275,174.06439606848048,174.2838777114193,157.09797085334336,171.77063837268705,174.56574559569685
1171,19525,175.65009537785824,175.04047316483542,179.78680787686974,177.64842027415807,167.30942565712928,173.85842112188664,173.80967329324906,157.13348514772412,173.1868034305074,174.69404144068432
1172,19542,175.29781347514106,175.07905008937738,179.59880910339115,176.93236087972213,167.2713915144695,174.55299380982706,173.7097230250676,157.2173861378586,174.20101384462345,174.65048055510414
1173,19559,178.38543919141875,175.48528364217233,178.13783370281573,177.15665303765755,168.0777798637448,174.49340970853754,174.4841551503282,158.24048389991992,175.53596399664775,175.05592964170566
1174,19575,178.93093731202399,175.7835099648989,177.65613530512286,176.41336827700104,168.18880421232976,174.3751563594358,174.62220182670947,157.99963223833595,176.74033780610267,175.23491304647365
1175,19592,179.94479971450735,176.65991115659813,177.3891507809927,177.15924439166741,168.61976977979955,173.77517857456522,174.65519166300524,158.2416622869162,177.64181701418985,175.60964560357644
1176,19609,178.9098856129474,175.90399169063625,177.4874793681123,176.5422141093151,168.84872971840952,173.8305514740278,174.6756164790766,158.03857273714576,178.2937750612077,175.7823493087366
1177,19625,179.57898686553798,176.1892247377078,177.2207306083583,176.86240271236696,168.88548930480465,173.64410115516645,174.696331718869,158.08431971978473,179.1500097392871,176.0043842384027
1178,19642,179.61618286035736,175.9690452385949,176.9634362807752,176.63908838879362,169.00202551513294,173.8067750643099,174.52101241987447,157.98361843774612,179.39615847307482,176.10113655768723
1179,19659,179.34078697324665,176.47613581850425,176.51801517344154,176.6961960981394,169.28606385828573,173.8383062798703,174.61827204683206,157.8953574666727,179.47812840531932,176.23966172840824
1180,19675,178.67639064199045,176.63739363674605,176.00228990691446,176.7273921479473,169.6327506506699,173.807361225694,174.83438016169106,158.13481821244082,179.22444659081594,176.23515822443784
1181,19692,178.45507499384328,176.77835860955815,175.86422256007455,176.2638924009696,169.60790112500916,173.80724931428261,174.82009026487617,158.3005160938617,179.13348446699513,176.41003160822225
1182,19709,178.39628677575507,176.6766055540456,175.8431431631151,175.92984790443876,169.66095968604475,173.73568512119093,175.13837262387463,158.482591294728,178.89694444903859,176.5075077714898
1183,19725,178.70824354143843,176.68972407875268,175.84453541059253,175.56326373452941,169.3001924058408,173.80571148365777,175.11028748315815,158.36425954647825,178.71535658525477,176.65164353952133
1184,19742,179.135470407604,175.69802185793847,175.84317475666103,174.70973058086335,169.14213331501074,174.1372310635837,175.2607985276671,158.15490330219166,178.67429327212625,176.49602074740818
1185,19759,179.42039609548945,175.79274278496982,175.83704951632737,174.58428811923739,169.13386821408466,174.08638542400988,175.2682761567543,158.1880704449062,178.82309436282605,176.32709057705296
1186,19775,179.69262887915696,175.37094072468412,175.8696829637148,174.1172208198134,169.02752506234296,174.0686365688411,175.27757739367323,158.04609139037518,179.07060513988876,176.04560700007815
1187,19792,179.833886077338,174.97133633707872,175.83125209659823,173.87803497565594,169.0461004568959,173.96029687226851,175.35665430270822,157.99542292151546,179.35812500020535,175.70455315668477
1188,19809,179.89973991411864,175.01628296601194,175.59896501745382,173.6257656558148,168.82572413258524,173.88489876615253,175.45135302216423,158.07970290233766,179.59642427474142,175.36986493413661
1189,19825,179.78229846113936,175.19314739426136,175.2169800856159,173.23633495092494,168.8033583510003,174.16915224553478,175.7361106769726,158.0471676577858,179.72578988544848,175.26889004140122
1190,19842,179.88404812927715,174.95749083804813,175.25265465247332,173.1671216133354,168.8158725031104,174.17891168796052,175.896459131718,158.13194912766667,179.81852029220602,175.10183965201685
1191,19859,179.9935409923931,175.65925454749458,175.23533661857118,173.4261807843311,168.9019664421197,174.16886906436415,175.97752291313526,158.29517467041157,179.87870271485326,175.15950241657896
1192,19875,179.56112143418406,176.5469462713078,174.3713811347698,173.5259016908399,168.638315619739,174.1419947283154,175.98988313023315,158.23001515230544,179.82414978622245,175.47462440342477
1193,19892,179.45094714989364,176.64383030044036,174.0632630911839,173.4309843550476,168.84018848340625,174.10218697495623,176.30341799955306,158.65508341169914,179.7343912333775,175.80013387031045
1194,19909,179.23799415256198,176.83294373941985,173.66955668133664,173.1644779225867,168.89264258217585,173.94660362270957,176.25883054007858,158.65890159349263,179.625530371662,176.12809313934216
1195,19925,178.9572144532673,176.8728234482844,173.57957149583703,173.23904552137162,168.92703321268826,173.89498978466023,176.37700878937858,158.68328773209117,179.44016363646,176.5111596613894
1196,19942,179.16701521817947,177.47224456272693,173.5818278487843,173.72925623806609,169.04665479971953,173.83898924953638,176.4614288215603,158.7547118134041,179.2748584816173,176.87375766443589
1197,19959,179.1208632288234,177.94027918407483,173.41750494935465,174.11389176777428,168.9123160556755,173.59881411495314,176.89304556101942,158.79095533788174,179.18680684054516,177.15242424698926
1198,19975,179.78937809429928,177.73124677788306,173.43231688390776,174.6608620167101,168.9260326081029,173.53477150468115,176.93572091208577,158.95626488460752,179.2544930294263,177.36990754247782
1199,19992,179.55868437258616,177.45849078882682,173.46175166042207,174.63607987236938,168.96949564612675,173.21097800992243,176.35353074418867,159.35865853050396,179.31863107343113,177.4950169523592
1200,20009,179.28289666439505,178.23305909584022,173.0267542805465,174.93710548740026,168.3345590853414,172.92646784116215,174.67553070043806,159.58464041075877,179.38376751565667,177.76706408187036
1201,20025,179.28244562719874,179.92964340799307,172.5918772501763,175.49668346990873,168.0613509854762,172.96830046060094,172.49850714031226,160.4232186258832,179.40685359746053,178.25854385092356
